image_path,marathi_text,modi_text,sentence_id
data/synthetic/images/line_0050_v019.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v020.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v021.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v022.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v023.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v024.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v025.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v026.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v027.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v028.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v029.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v030.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v031.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v032.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v033.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v034.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v035.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v036.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v037.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v038.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0050_v039.png,किल्ल्यावर जाण्यासाठी अनेक पर्यटक येतात.,𑘎𑘱𑘩𑘿𑘩𑘿𑘧𑘰𑘪𑘨 𑘕𑘰𑘜𑘿𑘧𑘰𑘭𑘰𑘙𑘲 𑘀𑘡𑘹𑘎 𑘢𑘨𑘿𑘧𑘘𑘎 𑘧𑘹𑘝𑘰𑘝.,50
data/synthetic/images/line_0051_v000.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v001.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v002.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v003.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v004.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v005.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v006.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v007.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v008.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v009.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v010.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v011.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v012.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v013.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v014.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v015.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v016.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v017.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v018.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v019.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v020.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v021.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v022.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v023.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v024.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v025.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v026.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v027.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v028.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v029.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v030.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v031.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v032.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v033.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v034.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v035.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v036.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v037.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v038.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0051_v039.png,रायगड हा एक ऐतिहासिक किल्ला आहे.,𑘨𑘰𑘧𑘐𑘚 𑘮𑘰 𑘊𑘎 𑘋𑘝𑘱𑘮𑘰𑘭𑘱𑘎 𑘎𑘱𑘩𑘿𑘩𑘰 𑘁𑘮𑘹.,51
data/synthetic/images/line_0052_v000.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v001.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v002.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v003.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v004.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v005.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v006.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v007.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v008.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v009.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v010.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v011.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v012.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v013.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v014.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v015.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v016.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v017.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v018.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v019.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v020.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v021.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
data/synthetic/images/line_0052_v022.png,सिंहगड किल्ला पुण्याजवळ आहे.,𑘭𑘱𑘽𑘮𑘐𑘚 𑘎𑘱𑘩𑘿𑘩𑘰 𑘢𑘳𑘜𑘿𑘧𑘰𑘕𑘪𑘯 𑘁𑘮𑘹.,52
